Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2008-07-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2008-08-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2008-09-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2008-10-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2008-11-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2008-12-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-01-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-02-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-03-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-04-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-05-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-06-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-07-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-08-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-09-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-10-01 00:00:00+02:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-11-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2009-12-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2010-01-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2010-02-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
2010-03-01 00:00:00+01:00,-0.05185943841934204,-0.042972546169487,Danske Bank,Financial Services,Banks - Regional,8.290322,0.14636786,0.41492,0.13447,0.00635,,,Large Cap
