Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2000-01-01 00:00:00-05:00,3.95951247215271,1.000497530488491,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-02-01 00:00:00-05:00,4.099920749664307,1.0359761748666763,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-03-01 00:00:00-05:00,4.830042362213135,1.2204647641687394,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-04-01 00:00:00-05:00,4.7011919021606445,1.1879065722217559,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-05-01 00:00:00-04:00,4.899037837982178,1.2378986789770126,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-06-01 00:00:00-04:00,4.899037837982178,1.2378986789770126,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-07-01 00:00:00-04:00,4.443114757537842,1.1226951231641769,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-08-01 00:00:00-04:00,4.424167633056641,1.117907525856018,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-09-01 00:00:00-04:00,4.509428977966309,1.1394515330104829,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
2000-10-01 00:00:00-04:00,4.834114074707031,1.2214936126251221,McCormick & Company,Consumer Defensive,Packaged Foods,26.434483,3.7911084,0.11667,0.14659001,0.05165,79.045,,Large Cap
