Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00-05:00,2.326732873916626,2.4182200105190277,TC Energy
2000-02-01 00:00:00-05:00,1.9537456035614014,2.030566880693436,TC Energy
2000-03-01 00:00:00-05:00,2.1491193771362305,2.233622751045227,TC Energy
2000-04-01 00:00:00-05:00,2.0788750648498535,2.16061643239975,TC Energy
2000-05-01 00:00:00-04:00,2.279468059539795,2.3690967436409,TC Energy
2000-06-01 00:00:00-04:00,2.224761486053467,2.3122391076850892,TC Energy
2000-07-01 00:00:00-04:00,2.300509452819824,2.3909654845047,TC Energy
2000-08-01 00:00:00-04:00,2.9364218711853027,3.0518819791603087,TC Energy
2000-09-01 00:00:00-04:00,2.7867956161499023,2.8963724197769163,TC Energy
2000-10-01 00:00:00-04:00,2.9048774242401123,3.0190972045612336,TC Energy
2000-11-01 00:00:00-05:00,3.076876163482666,3.1978589342308044,TC Energy
2000-12-01 00:00:00-05:00,3.516429901123047,3.654695924835205,TC Energy
2001-01-01 00:00:00-05:00,3.339337110519409,3.4706398457050325,TC Energy
2001-02-01 00:00:00-05:00,3.7941360473632812,3.9433214767456053,TC Energy
2001-03-01 00:00:00-05:00,3.8097097873687744,3.9595075762081144,TC Energy
2001-04-01 00:00:00-05:00,3.7563111782073975,3.9040093337345123,TC Energy
2001-05-01 00:00:00-04:00,3.8039393424987793,3.953510237445831,TC Energy
2001-06-01 00:00:00-04:00,3.9150726795196533,4.069013337278366,TC Energy
2001-07-01 00:00:00-04:00,4.022462844848633,4.180626083908081,TC Energy
2001-08-01 00:00:00-04:00,4.093602180480957,4.254562618217468,TC Energy
2001-09-01 00:00:00-04:00,4.151802062988281,4.31505092010498,TC Energy
2001-10-01 00:00:00-04:00,4.293563365936279,4.462386277484894,TC Energy
2001-11-01 00:00:00-05:00,4.165248870849609,4.329026456451416,TC Energy
2001-12-01 00:00:00-05:00,4.115897178649902,4.2777342557144165,TC Energy
2002-01-01 00:00:00-05:00,4.328771591186523,4.498978890151977,TC Energy
2002-02-01 00:00:00-05:00,4.643711566925049,4.826302305736542,TC Energy
2002-03-01 00:00:00-05:00,4.556602954864502,4.735768583049774,TC Energy
2002-04-01 00:00:00-05:00,4.940229892730713,5.134479732112885,TC Energy
2002-05-01 00:00:00-04:00,5.1483473777771,5.350780396671295,TC Energy
2002-06-01 00:00:00-04:00,5.2268171310424805,5.432335580635071,TC Energy
2002-07-01 00:00:00-04:00,4.949835777282715,5.144463320045471,TC Energy
2002-08-01 00:00:00-04:00,5.147548675537109,5.349950289459229,TC Energy
2002-09-01 00:00:00-04:00,4.929022312164307,5.122831469478607,TC Energy
2002-10-01 00:00:00-04:00,5.099836826324463,5.3003624103355405,TC Energy
2002-11-01 00:00:00-05:00,5.113955020904541,5.315035732326508,TC Energy
2002-12-01 00:00:00-05:00,5.121010780334473,5.3223689242172245,TC Energy
2003-01-01 00:00:00-05:00,5.386176586151123,5.597961049518585,TC Energy
2003-02-01 00:00:00-05:00,5.371811866760254,5.583031509361267,TC Energy
2003-03-01 00:00:00-05:00,5.292816638946533,5.500930189189911,TC Energy
2003-04-01 00:00:00-05:00,5.828699111938477,6.0578835610198976,TC Energy
2003-05-01 00:00:00-04:00,6.464954853057861,6.7191568778800965,TC Energy
2003-06-01 00:00:00-04:00,6.424732208251953,6.67735267868042,TC Energy
2003-07-01 00:00:00-04:00,6.662139415740967,6.924094737567901,TC Energy
2003-08-01 00:00:00-04:00,6.688119888305664,6.951096762313843,TC Energy
2003-09-01 00:00:00-04:00,6.895960807800293,7.167109986763,TC Energy
2003-10-01 00:00:00-04:00,7.679521083831787,7.981479852848053,TC Energy
2003-11-01 00:00:00-05:00,8.1465425491333,8.466864602165222,TC Energy
2003-12-01 00:00:00-05:00,8.101347923278809,8.41989292362213,TC Energy
2004-01-01 00:00:00-05:00,7.806382179260254,8.113329126548766,TC Energy
2004-02-01 00:00:00-05:00,7.894094944000244,8.204490757198334,TC Energy
2004-03-01 00:00:00-05:00,8.199178695678711,8.521570401992799,TC Energy
2004-04-01 00:00:00-05:00,7.609271049499512,7.908467587165832,TC Energy
2004-05-01 00:00:00-04:00,7.729075908660889,8.032983173389434,TC Energy
2004-06-01 00:00:00-04:00,7.644053936004639,7.944618136768341,TC Energy
2004-07-01 00:00:00-04:00,7.884494781494141,8.19451311630249,TC Energy
2004-08-01 00:00:00-04:00,8.198309898376465,8.520667443580628,TC Energy
2004-09-01 00:00:00-04:00,8.570956230163574,8.907966229133606,TC Energy
2004-10-01 00:00:00-04:00,8.995443344116211,9.34914417640686,TC Energy
2004-11-01 00:00:00-05:00,9.830198287963867,10.216721684646606,TC Energy
2004-12-01 00:00:00-05:00,9.885847091674805,10.274558599319459,TC Energy
2005-01-01 00:00:00-05:00,9.61353874206543,9.991543085403443,TC Energy
2005-02-01 00:00:00-05:00,9.70585823059082,10.08749257621765,TC Energy
2005-03-01 00:00:00-05:00,9.914587020874023,10.30442858253479,TC Energy
2005-04-01 00:00:00-05:00,9.564956665039062,9.941050761108398,TC Energy
2005-05-01 00:00:00-04:00,9.869828224182129,10.25790986995697,TC Energy
2005-06-01 00:00:00-04:00,10.75599479675293,11.178920512161255,TC Energy
2005-07-01 00:00:00-04:00,11.220052719116211,11.66122519203186,TC Energy
2005-08-01 00:00:00-04:00,11.437479972839355,11.8872016853714,TC Energy
2005-09-01 00:00:00-04:00,12.532818794250488,13.025609229240418,TC Energy
2005-10-01 00:00:00-04:00,12.34938907623291,12.834967054710388,TC Energy
