Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2003-12-01 00:00:00+05:30,35.985416412353516,452.70732603159763,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-01-01 00:00:00+05:30,33.38652801513672,420.01253091024216,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-02-01 00:00:00+05:30,32.45336151123047,408.2730165501797,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-03-01 00:00:00+05:30,38.629302978515625,485.96821160765626,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-04-01 00:00:00+05:30,38.59715270996094,485.5637515913594,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-05-01 00:00:00+05:30,28.77324867248535,361.97609382925975,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-06-01 00:00:00+05:30,28.897315979003906,363.53689773766405,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-07-01 00:00:00+05:30,32.940826416015625,414.40547118265624,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-08-01 00:00:00+05:30,32.8144645690918,412.8158012681055,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-09-01 00:00:00+05:30,34.42959213256836,433.1345901931211,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-10-01 00:00:00+05:30,36.791866302490234,462.8527074038398,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-11-01 00:00:00+05:30,37.975555419921875,477.74387134271876,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2004-12-01 00:00:00+05:30,38.210880279541016,480.70432862147265,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-01-01 00:00:00+05:30,39.06842041015625,491.4924405345625,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-02-01 00:00:00+05:30,40.69587707519531,511.9663332532031,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-03-01 00:00:00+05:30,42.251739501953125,531.5395489920312,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-04-01 00:00:00+05:30,38.715248107910156,487.0494270997266,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-05-01 00:00:00+05:30,44.039066314697266,554.0246560940352,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-06-01 00:00:00+05:30,49.03596496582031,616.8871390754531,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-07-01 00:00:00+05:30,44.79075241088867,563.4810925215742,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-08-01 00:00:00+05:30,46.859683990478516,589.5088720088477,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-09-01 00:00:00+05:30,50.637176513671875,637.0308603522187,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-10-01 00:00:00+05:30,45.26171875,569.405990252,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-11-01 00:00:00+05:30,50.162776947021484,631.0627715901524,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2005-12-01 00:00:00+05:30,57.20745849609375,719.6869773039375,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-01-01 00:00:00+05:30,61.578125,774.671272144,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-02-01 00:00:00+05:30,56.556522369384766,711.4980056949101,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-03-01 00:00:00+05:30,65.26348114013672,821.0341571682421,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-04-01 00:00:00+05:30,65.0867919921875,818.811354719875,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-05-01 00:00:00+05:30,55.55370330810547,698.8822412829297,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-06-01 00:00:00+05:30,55.145599365234375,693.7481713418438,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-07-01 00:00:00+05:30,58.385498046875,734.50706800075,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-08-01 00:00:00+05:30,60.597694396972656,762.3371612483515,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-09-01 00:00:00+05:30,58.22127151489258,732.4410489972382,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-10-01 00:00:00+05:30,61.90442657470703,778.7762437711954,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-11-01 00:00:00+05:30,65.44073486328125,823.2640621418125,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2006-12-01 00:00:00+05:30,66.11991119384766,831.8083039811015,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-01-01 00:00:00+05:30,70.5943374633789,888.097927777414,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-02-01 00:00:00+05:30,61.03999328613281,767.9014138645781,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-03-01 00:00:00+05:30,68.22413635253906,858.2800872736407,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-04-01 00:00:00+05:30,70.78408813476562,890.4850481061562,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-05-01 00:00:00+05:30,71.43858337402344,898.7187944179843,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-06-01 00:00:00+05:30,70.1412124633789,882.397479441414,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-07-01 00:00:00+05:30,70.83831787109375,891.1672744459376,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-08-01 00:00:00+05:30,66.58980560302734,837.7197165116485,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-09-01 00:00:00+05:30,74.21157836914062,933.6039027339062,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-10-01 00:00:00+05:30,98.03640747070312,1233.3273949435313,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-11-01 00:00:00+05:30,91.8381118774414,1155.350978280039,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2007-12-01 00:00:00+05:30,97.29702758789062,1224.0257743694062,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-01-01 00:00:00+05:30,78.97503662109375,993.5296355139375,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-02-01 00:00:00+05:30,81.17778015136719,1021.2408094544219,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-03-01 00:00:00+05:30,78.25675964355469,984.4934958142969,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-04-01 00:00:00+05:30,82.4467544555664,1037.2048866092891,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-05-01 00:00:00+05:30,69.05079650878906,868.6797198521406,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-06-01 00:00:00+05:30,65.0483627319336,818.3279031057109,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-07-01 00:00:00+05:30,79.50975036621094,1000.2564947218593,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-08-01 00:00:00+05:30,81.66459655761719,1027.3651057809218,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-09-01 00:00:00+05:30,82.53851318359375,1038.3592389149376,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-10-01 00:00:00+05:30,54.10688018798828,680.6807727090078,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-11-01 00:00:00+05:30,56.104251861572266,705.8083071267852,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2008-12-01 00:00:00+05:30,53.94516372680664,678.6463311486289,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-01-01 00:00:00+05:30,54.3390007019043,683.6009183582305,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-02-01 00:00:00+05:30,57.32993698120117,721.2277933626992,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-03-01 00:00:00+05:30,64.7305908203125,814.330237197125,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-04-01 00:00:00+05:30,71.7453842163086,902.5784409854609,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-05-01 00:00:00+05:30,97.00872802734375,1220.3988794724376,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-06-01 00:00:00+05:30,88.55030059814453,1113.9893267795703,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-07-01 00:00:00+05:30,96.57731628417969,1214.9715904165469,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-08-01 00:00:00+05:30,98.35692596435547,1237.3596136774297,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-09-01 00:00:00+05:30,97.23689270019531,1223.2692594552032,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-10-01 00:00:00+05:30,95.02841186523438,1195.4859085018438,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-11-01 00:00:00+05:30,100.73367309570312,1267.2598050815313,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2009-12-01 00:00:00+05:30,98.90747833251953,1244.2857275113204,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-01-01 00:00:00+05:30,93.48465728759766,1176.0650131346015,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-02-01 00:00:00+05:30,95.29228210449219,1198.8054752136718,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-03-01 00:00:00+05:30,93.68077087402344,1178.5321808419844,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-04-01 00:00:00+05:30,89.93766784667969,1131.4428226655468,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-05-01 00:00:00+05:30,99.56407165527344,1252.5458683424845,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-06-01 00:00:00+05:30,112.61815643310547,1416.7701681489298,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-07-01 00:00:00+05:30,105.78842163085938,1330.8500569460937,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-08-01 00:00:00+05:30,114.05062103271484,1434.7910022305234,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-09-01 00:00:00+05:30,119.72073364257812,1506.1227186262813,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-10-01 00:00:00+05:30,112.4342041015625,1414.455992673625,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-11-01 00:00:00+05:30,107.36880493164062,1350.7317526309062,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2010-12-01 00:00:00+05:30,111.06758117675781,1397.263466598828,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-01-01 00:00:00+05:30,104.05261993408203,1309.0131512489454,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-02-01 00:00:00+05:30,95.53617095947266,1201.8736701213516,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-03-01 00:00:00+05:30,102.93944549560547,1295.0090831099296,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-04-01 00:00:00+05:30,108.77022552490234,1368.3620438063983,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-05-01 00:00:00+05:30,99.31734466552734,1249.4419688486485,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-06-01 00:00:00+05:30,96.9143295288086,1219.211318062461,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-07-01 00:00:00+05:30,95.1474380493164,1196.983293578789,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-08-01 00:00:00+05:30,93.0448226928711,1170.5317620810858,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-09-01 00:00:00+05:30,94.28945922851562,1186.1896628116563,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-10-01 00:00:00+05:30,98.382080078125,1237.67605996925,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-11-01 00:00:00+05:30,94.51976013183594,1189.0869172141095,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2011-12-01 00:00:00+05:30,90.92323303222656,1143.8415281485156,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2012-01-01 00:00:00+05:30,97.81511688232422,1230.5434930041172,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
2012-02-01 00:00:00+05:30,106.43343353271484,1338.9645000305234,Oil &amp; Natural Gas,Energy,Oil & Gas Integrated,7.8803997,0.8724904,0.06471,,,50.462,,Mega Cap
