Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00+01:00,12.620792388916016,9.331725849716797,RWE
2000-02-01 00:00:00+01:00,13.418501853942871,9.921546663336425,RWE
2000-03-01 00:00:00+01:00,14.374213218688965,10.628192979387206,RWE
2000-04-01 00:00:00+02:00,13.746064186096191,10.163743966655762,RWE
2000-05-01 00:00:00+02:00,15.075582504272461,11.146780536395507,RWE
2000-06-01 00:00:00+02:00,13.680553436279297,10.11530577524414,RWE
2000-07-01 00:00:00+02:00,14.898316383361816,11.015711203202637,RWE
2000-08-01 00:00:00+02:00,16.146907806396484,11.938910991220704,RWE
2000-09-01 00:00:00+02:00,15.414704322814941,11.397524843312011,RWE
2000-10-01 00:00:00+02:00,18.208621978759766,13.463328067748046,RWE
2000-11-01 00:00:00+01:00,19.202871322631836,14.198469096723633,RWE
2000-12-01 00:00:00+01:00,18.80084991455078,13.901217272089843,RWE
2001-01-01 00:00:00+01:00,16.952234268188477,12.534363759112304,RWE
2001-02-01 00:00:00+01:00,16.291444778442383,12.045780620061523,RWE
2001-03-01 00:00:00+01:00,16.008255004882812,11.836392077023438,RWE
2001-04-01 00:00:00+02:00,17.306222915649414,12.796100495620117,RWE
2001-05-01 00:00:00+02:00,17.384885787963867,12.854263274657226,RWE
2001-06-01 00:00:00+02:00,18.478322982788086,13.662743108692382,RWE
2001-07-01 00:00:00+02:00,19.719850540161133,14.580719923717773,RWE
2001-08-01 00:00:00+02:00,18.606666564941406,13.757639458011719,RWE
2001-09-01 00:00:00+02:00,17.72254753112793,13.103928012024413,RWE
2001-10-01 00:00:00+02:00,17.64217758178711,13.044503032142579,RWE
2001-11-01 00:00:00+01:00,16.73394775390625,12.37296423321875,RWE
2001-12-01 00:00:00+01:00,16.958995819091797,12.53936320268164,RWE
2002-01-01 00:00:00+01:00,17.388996124267578,12.857302428646484,RWE
2002-02-01 00:00:00+01:00,16.689739227294922,12.340276757041016,RWE
2002-03-01 00:00:00+01:00,17.312641143798828,12.800846088740235,RWE
2002-04-01 00:00:00+02:00,16.87862205505371,12.479935402239258,RWE
2002-05-01 00:00:00+02:00,16.416467666625977,12.138221671424805,RWE
2002-06-01 00:00:00+02:00,16.11505889892578,11.915362131214843,RWE
2002-07-01 00:00:00+02:00,13.953804016113281,10.317345347777344,RWE
2002-08-01 00:00:00+02:00,15.433249473571777,11.411236998410644,RWE
2002-09-01 00:00:00+02:00,12.280665397644043,9.080238325096191,RWE
2002-10-01 00:00:00+02:00,12.935908317565918,9.564720369111816,RWE
2002-11-01 00:00:00+01:00,11.641905784606934,8.607943923203614,RWE
2002-12-01 00:00:00+01:00,10.178938865661621,7.526236388992676,RWE
2003-01-01 00:00:00+01:00,10.562195777893066,7.809613876296387,RWE
2003-02-01 00:00:00+01:00,8.439865112304688,6.240377387539063,RWE
2003-03-01 00:00:00+01:00,8.448107719421387,6.246471913740723,RWE
2003-04-01 00:00:00+02:00,9.931678771972656,7.343414000605469,RWE
2003-05-01 00:00:00+02:00,10.174819946289062,7.523190888742188,RWE
2003-06-01 00:00:00+02:00,11.266687393188477,8.330510062112305,RWE
2003-07-01 00:00:00+02:00,10.799562454223633,7.985121140905274,RWE
2003-08-01 00:00:00+02:00,10.512428283691406,7.772816138261719,RWE
2003-09-01 00:00:00+02:00,9.788174629211426,7.237308038532714,RWE
2003-10-01 00:00:00+02:00,10.24244213104248,7.573190260416504,RWE
2003-11-01 00:00:00+01:00,11.528103828430176,8.523799550688965,RWE
2003-12-01 00:00:00+01:00,13.443742752075195,9.94020960733496,RWE
2004-01-01 00:00:00+01:00,13.893722534179688,10.272921519164063,RWE
2004-02-01 00:00:00+01:00,15.23081111907959,11.261555491309082,RWE
2004-03-01 00:00:00+01:00,15.655080795288086,11.575257530192383,RWE
2004-04-01 00:00:00+02:00,15.51794147491455,11.47385767339209,RWE
2004-05-01 00:00:00+02:00,16.008625030517578,11.836665671396485,RWE
2004-06-01 00:00:00+02:00,17.101533889770508,12.644754857795899,RWE
2004-07-01 00:00:00+02:00,18.00860023498535,13.31543338575293,RWE
2004-08-01 00:00:00+02:00,17.80948829650879,13.168211407448242,RWE
2004-09-01 00:00:00+02:00,17.02631187438965,12.589136224372071,RWE
2004-10-01 00:00:00+02:00,18.371427536010742,13.583705361047851,RWE
2004-11-01 00:00:00+01:00,17.69445037841797,13.083153173316406,RWE
2004-12-01 00:00:00+01:00,18.00860023498535,13.31543338575293,RWE
2005-01-01 00:00:00+01:00,19.570524215698242,14.47030908111035,RWE
2005-02-01 00:00:00+01:00,20.287324905395508,15.000306510670898,RWE
2005-03-01 00:00:00+01:00,20.641305923461914,15.262037606057618,RWE
2005-04-01 00:00:00+02:00,20.40679359436035,15.08864082587793,RWE
2005-05-01 00:00:00+02:00,22.66970443725586,16.761821317048827,RWE
2005-06-01 00:00:00+02:00,24.372783660888672,18.021066214322264,RWE
2005-07-01 00:00:00+02:00,25.231176376342773,18.655755799981446,RWE
2005-08-01 00:00:00+02:00,24.73805809020996,18.29114757920801,RWE
2005-09-01 00:00:00+02:00,25.135286331176758,18.58485536951465,RWE
2005-10-01 00:00:00+02:00,24.327125549316406,17.987306925136718,RWE
2005-11-01 00:00:00+01:00,26.801843643188477,19.817096220112305,RWE
2005-12-01 00:00:00+01:00,28.559717178344727,21.116855649081053,RWE
2006-01-01 00:00:00+01:00,30.96595001220703,22.896007420558593,RWE
2006-02-01 00:00:00+01:00,32.81056594848633,24.259903575802735,RWE
2006-03-01 00:00:00+01:00,32.79231262207031,24.246407193585938,RWE
