Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2011-07-01 00:00:00-04:00,9.427038192749023,2.702053103111267,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2011-08-01 00:00:00-04:00,9.081247329711914,2.6029397596206665,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2011-09-01 00:00:00-04:00,7.724379539489746,2.214023458644867,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2011-10-01 00:00:00-04:00,9.581703186035156,2.746384420806885,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2011-11-01 00:00:00-04:00,9.086392402648926,2.6044144815864563,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2011-12-01 00:00:00-05:00,9.85738468170166,2.8254024565467835,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-01-01 00:00:00-05:00,9.922727584838867,2.844131562187195,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-02-01 00:00:00-05:00,10.330920219421387,2.9611310006523133,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-03-01 00:00:00-05:00,10.396504402160645,2.979929263782501,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-04-01 00:00:00-04:00,11.791152954101562,3.3796745889282227,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-05-01 00:00:00-04:00,11.19219970703125,3.207997817626953,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-06-01 00:00:00-04:00,11.95972728729248,3.427992712902069,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-07-01 00:00:00-04:00,11.069441795349121,3.172811962917328,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-08-01 00:00:00-04:00,11.508005142211914,3.2985164979019164,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-09-01 00:00:00-04:00,11.471658706665039,3.288098591773987,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-10-01 00:00:00-04:00,11.242837905883789,3.2225121432876587,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-11-01 00:00:00-04:00,11.810482025146484,3.3852148419036867,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2012-12-01 00:00:00-05:00,11.24268627166748,3.2224686806755067,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-01-01 00:00:00-05:00,12.072858810424805,3.4604193751144408,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-02-01 00:00:00-05:00,13.29156494140625,3.8097346760253905,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-03-01 00:00:00-05:00,14.195389747619629,4.068796172580719,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-04-01 00:00:00-04:00,13.730184555053711,3.935455338645935,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-05-01 00:00:00-04:00,14.339672088623047,4.110151531417847,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-06-01 00:00:00-04:00,14.326343536376953,4.106331195144653,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-07-01 00:00:00-04:00,14.659616470336914,4.201856549659729,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-08-01 00:00:00-04:00,13.837543487548828,3.9662274147491456,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-09-01 00:00:00-04:00,14.302303314208984,4.099440594345093,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-10-01 00:00:00-04:00,14.226561546325684,4.077730882900238,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-11-01 00:00:00-04:00,14.131681442260742,4.050535588432312,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2013-12-01 00:00:00-05:00,14.028886795043945,4.021071764289856,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-01-01 00:00:00-05:00,14.07358455657959,4.033883394283294,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-02-01 00:00:00-05:00,13.452360153198242,3.855823085990906,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-03-01 00:00:00-05:00,13.791123390197754,3.952922115085602,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-04-01 00:00:00-04:00,13.351744651794434,3.826983866054535,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-05-01 00:00:00-04:00,13.535568237304688,3.8796728527221678,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-06-01 00:00:00-04:00,13.815081596374512,3.9597892078056334,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-07-01 00:00:00-04:00,13.846571922302246,3.9688152169456483,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-08-01 00:00:00-04:00,14.674307823181152,4.206067502742767,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-09-01 00:00:00-04:00,14.510747909545898,4.159186651817322,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-10-01 00:00:00-04:00,14.379859924316406,4.121670490386963,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-11-01 00:00:00-04:00,14.583620071411133,4.18007385382843,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2014-12-01 00:00:00-05:00,14.905184745788574,4.272243293315888,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-01-01 00:00:00-05:00,13.972196578979492,4.004822761039734,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-02-01 00:00:00-05:00,14.55644702911377,4.172285299060822,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-03-01 00:00:00-05:00,15.049429893493652,4.313587991512299,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-04-01 00:00:00-04:00,14.522174835205078,4.162461928665161,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-05-01 00:00:00-04:00,14.772506713867188,4.234214054382324,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-06-01 00:00:00-04:00,14.986865997314453,4.295655427078247,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-07-01 00:00:00-04:00,15.25595474243164,4.372783795913696,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-08-01 00:00:00-04:00,14.621999740600586,4.191074541648865,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-09-01 00:00:00-04:00,14.171236991882324,4.061873316509247,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-10-01 00:00:00-04:00,14.766091346740723,4.2323752305335995,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-11-01 00:00:00-04:00,14.85303020477295,4.257294341533661,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2015-12-01 00:00:00-05:00,14.744500160217285,4.22618659192276,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-01-01 00:00:00-05:00,13.89474105834961,3.982621840072632,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-02-01 00:00:00-05:00,14.840962409973145,4.253835373645782,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-03-01 00:00:00-05:00,16.51115608215332,4.732559645515442,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-04-01 00:00:00-04:00,16.192930221557617,4.641347203544616,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-05-01 00:00:00-04:00,16.631074905395508,4.766931737983704,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-06-01 00:00:00-04:00,17.341989517211914,4.970699771339416,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-07-01 00:00:00-04:00,16.967098236083984,4.86324543321228,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-08-01 00:00:00-04:00,17.341989517211914,4.970699771339416,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-09-01 00:00:00-04:00,17.5120792388916,5.019452248085022,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-10-01 00:00:00-04:00,17.11734962463379,4.9063116882095335,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-11-01 00:00:00-04:00,20.20579719543457,5.7915472385330204,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2016-12-01 00:00:00-05:00,20.90962791442871,5.993284829856872,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-01-01 00:00:00-05:00,19.637144088745117,5.628555335868835,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-02-01 00:00:00-05:00,20.089271545410156,5.758147724517822,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-03-01 00:00:00-05:00,19.50855255126953,5.591697400665283,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-04-01 00:00:00-04:00,20.060331344604492,5.749852652641296,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-05-01 00:00:00-04:00,20.308164596557617,5.820888601982117,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-06-01 00:00:00-04:00,20.20351791381836,5.790893932601929,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-07-01 00:00:00-04:00,20.92122459411621,5.9966087629623415,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-08-01 00:00:00-04:00,21.090099334716797,6.045012992111206,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-09-01 00:00:00-04:00,22.67471694946289,6.499208769790649,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-10-01 00:00:00-04:00,23.451082229614258,6.721736797309876,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-11-01 00:00:00-04:00,24.188257217407227,6.9330317897109985,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2017-12-01 00:00:00-05:00,24.287376403808594,6.9614421238708495,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-01-01 00:00:00-05:00,24.768779754638672,7.099425803512573,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-02-01 00:00:00-05:00,24.84429359436035,7.121070184364319,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-03-01 00:00:00-05:00,24.08246421813965,6.9027085539169315,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-04-01 00:00:00-04:00,25.776948928833008,7.388395317573547,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-05-01 00:00:00-04:00,26.29759407043457,7.53762679322052,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-06-01 00:00:00-04:00,26.321975708007812,7.544615253234864,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-07-01 00:00:00-04:00,27.77428436279297,7.960887578338623,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-08-01 00:00:00-04:00,28.932334899902344,8.292817287689209,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-09-01 00:00:00-04:00,28.140233993530273,8.065778989097595,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-10-01 00:00:00-04:00,26.81744384765625,7.686630295166015,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-11-01 00:00:00-04:00,27.697078704833984,7.938758275009155,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2018-12-01 00:00:00-05:00,26.303638458251953,7.539359284011841,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-01-01 00:00:00-05:00,25.92186737060547,7.429933000701904,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-02-01 00:00:00-05:00,28.269725799560547,8.102894966476441,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-03-01 00:00:00-05:00,28.245792388916016,8.09603498085022,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-04-01 00:00:00-04:00,30.389829635620117,8.710576088798524,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-05-01 00:00:00-04:00,30.217546463012695,8.661194907600402,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-06-01 00:00:00-04:00,32.14407730102539,9.213392588638305,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-07-01 00:00:00-04:00,34.47572326660156,9.881707608459473,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-08-01 00:00:00-04:00,35.396873474121094,10.145735050140381,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-09-01 00:00:00-04:00,34.67911148071289,9.940004365493774,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-10-01 00:00:00-04:00,36.23706817626953,10.386558377227784,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-11-01 00:00:00-04:00,36.29477310180664,10.403098224624634,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2019-12-01 00:00:00-05:00,38.05382537841797,10.907291860565186,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-01-01 00:00:00-05:00,43.27803421020508,12.40469638960266,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-02-01 00:00:00-05:00,41.456298828125,11.882536020507812,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-03-01 00:00:00-05:00,34.97677993774414,10.025324479995728,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-04-01 00:00:00-04:00,34.677406311035156,9.939515616119385,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-05-01 00:00:00-04:00,38.820159912109375,11.126944795288086,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-06-01 00:00:00-04:00,39.45124816894531,11.307832360168456,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-07-01 00:00:00-04:00,44.010013580322266,12.614502172500611,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-08-01 00:00:00-04:00,44.910160064697266,12.872509359024049,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-09-01 00:00:00-04:00,43.89839172363281,12.582508222961426,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-10-01 00:00:00-04:00,42.191715240478516,12.093326955947877,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-11-01 00:00:00-04:00,43.665653228759766,12.515798853652955,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2020-12-01 00:00:00-05:00,46.06982421875,13.204901576171874,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-01-01 00:00:00-05:00,41.87195587158203,12.001674967559815,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-02-01 00:00:00-05:00,44.60251235961914,12.784328912612915,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-03-01 00:00:00-05:00,44.512550354003906,12.758543282867432,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-04-01 00:00:00-04:00,51.786861419677734,14.84356451499939,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-05-01 00:00:00-04:00,51.144142150878906,14.65934317642212,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-06-01 00:00:00-04:00,51.83793640136719,14.858204034851074,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-07-01 00:00:00-04:00,53.06706619262695,15.21050704866028,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-08-01 00:00:00-04:00,56.627628326416016,16.23106385194397,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-09-01 00:00:00-04:00,54.18330764770508,15.53045310444641,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-10-01 00:00:00-04:00,61.66831970214844,17.675867139587403,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-11-01 00:00:00-04:00,62.93862533569336,18.039972302719118,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2021-12-01 00:00:00-05:00,68.78905487060547,19.716869219451905,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-01-01 00:00:00-05:00,64.8739013671875,18.59467660107422,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-02-01 00:00:00-05:00,66.17568969726562,18.96780558654785,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-03-01 00:00:00-05:00,70.8440170288086,20.30587891293335,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-04-01 00:00:00-04:00,60.757049560546875,17.41467160144043,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-05-01 00:00:00-04:00,58.19854736328125,16.68133323364258,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-06-01 00:00:00-04:00,57.28895568847656,16.42061879107666,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-07-01 00:00:00-04:00,63.927146911621094,18.32331026498413,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-08-01 00:00:00-04:00,61.90427780151367,17.74349933769226,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-09-01 00:00:00-04:00,59.4842529296875,17.04985244873047,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-10-01 00:00:00-04:00,57.82207489013672,16.573425681610107,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-11-01 00:00:00-04:00,58.60890579223633,16.798953449417116,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2022-12-01 00:00:00-05:00,56.14186096191406,16.091829323791504,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-01-01 00:00:00-05:00,57.70874786376953,16.54094298269653,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-02-01 00:00:00-05:00,55.25494384765625,15.837614045166015,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-03-01 00:00:00-05:00,56.69696044921875,16.25093637963867,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-04-01 00:00:00-04:00,63.579200744628906,18.223579151031494,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-05-01 00:00:00-04:00,61.54513931274414,17.64056019093323,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-06-01 00:00:00-04:00,68.09530639648438,19.518021481811523,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
