Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2005-06-01 00:00:00+02:00,17.992389678955078,0.9677242773605347,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2005-07-01 00:00:00+02:00,18.470191955566406,0.9934229683685303,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2005-08-01 00:00:00+02:00,17.04392433166504,0.9167108789634705,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2005-09-01 00:00:00+02:00,18.5415096282959,0.9972588036598206,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2005-10-01 00:00:00+02:00,17.293519973754883,0.9301354304924011,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2005-11-01 00:00:00+01:00,18.8980770111084,1.0164368516578675,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2005-12-01 00:00:00+01:00,18.741188049316406,1.0079985474700928,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2006-01-01 00:00:00+01:00,20.07474708557129,1.0797242869468688,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2006-02-01 00:00:00+01:00,19.9677791595459,1.073970995652008,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
2006-03-01 00:00:00+01:00,19.9677791595459,1.073970995652008,MTU Aero Engines,Industrials,Aerospace & Defense,26.334488,4.8638787,0.08541001,0.20156999,0.045840003,82.456,,Large Cap
