Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00+01:00,24.796266555786133,7.291863100696716,Swiss Re
2000-02-01 00:00:00+01:00,23.499448776245117,6.910506589074768,Swiss Re
2000-03-01 00:00:00+01:00,25.31313705444336,7.44385972924231,Swiss Re
2000-04-01 00:00:00+02:00,24.27922248840332,7.139815430621033,Swiss Re
2000-05-01 00:00:00+02:00,28.44999122619629,8.366317597478698,Swiss Re
2000-06-01 00:00:00+02:00,29.13334846496582,8.567273149507752,Swiss Re
2000-07-01 00:00:00+02:00,30.71047019958496,9.03105892774591,Swiss Re
2000-08-01 00:00:00+02:00,44.67940902709961,13.138918849443481,Swiss Re
2000-09-01 00:00:00+02:00,41.230892181396484,12.124810024522583,Swiss Re
2000-10-01 00:00:00+02:00,44.29197692871094,13.02498630173877,Swiss Re
2000-11-01 00:00:00+01:00,48.26515197753906,14.193381893308105,Swiss Re
2000-12-01 00:00:00+01:00,48.53988265991211,14.274172222002075,Swiss Re
2001-01-01 00:00:00+01:00,47.16574478149414,13.870078110964721,Swiss Re
2001-02-01 00:00:00+01:00,43.84220504760742,12.892721431292603,Swiss Re
2001-03-01 00:00:00+01:00,43.60478591918945,12.82290334888025,Swiss Re
2001-04-01 00:00:00+02:00,42.66765213012695,12.54731947089978,Swiss Re
2001-05-01 00:00:00+02:00,43.47981262207031,12.78615232542334,Swiss Re
2001-06-01 00:00:00+02:00,44.87924575805664,13.197685038351441,Swiss Re
2001-07-01 00:00:00+02:00,62.72829818725586,18.446573878050902,Swiss Re
2001-08-01 00:00:00+02:00,57.672874450683594,16.95992032396997,Swiss Re
2001-09-01 00:00:00+02:00,55.24089431762695,16.24474547480603,Swiss Re
2001-10-01 00:00:00+02:00,58.367733001708984,17.16425807848743,Swiss Re
2001-11-01 00:00:00+01:00,57.672874450683594,16.95992032396997,Swiss Re
2001-12-01 00:00:00+01:00,58.02029800415039,17.062087518540892,Swiss Re
2002-01-01 00:00:00+01:00,53.85118103027344,15.836071087562988,Swiss Re
2002-02-01 00:00:00+01:00,53.2431755065918,15.657274290344361,Swiss Re
2002-03-01 00:00:00+01:00,53.764320373535156,15.81052788668042,Swiss Re
2002-04-01 00:00:00+02:00,56.80431365966797,16.70450177664673,Swiss Re
2002-05-01 00:00:00+02:00,55.501461029052734,16.321370590286254,Swiss Re
2002-06-01 00:00:00+02:00,51.311920166015625,15.089348085635741,Swiss Re
2002-07-01 00:00:00+02:00,43.729759216308594,12.859654372337157,Swiss Re
2002-08-01 00:00:00+02:00,37.38188934326172,10.992929880117432,Swiss Re
2002-09-01 00:00:00+02:00,29.217824935913086,8.592115230471496,Swiss Re
2002-10-01 00:00:00+02:00,36.147579193115234,10.629955050079223,Swiss Re
2002-11-01 00:00:00+01:00,39.14518356323242,11.51146358878479,Swiss Re
2002-12-01 00:00:00+01:00,31.986202239990234,9.406214734805786,Swiss Re
2003-01-01 00:00:00+01:00,29.147289276123047,8.571372737897095,Swiss Re
2003-02-01 00:00:00+01:00,25.744131088256836,7.570602579207825,Swiss Re
2003-03-01 00:00:00+01:00,23.381311416625977,6.875765816649109,Swiss Re
2003-04-01 00:00:00+02:00,31.245616912841797,9.188430061141235,Swiss Re
2003-05-01 00:00:00+02:00,29.5175838470459,8.680265635625306,Swiss Re
2003-06-01 00:00:00+02:00,26.787700653076172,7.8774861330523684,Swiss Re
2003-07-01 00:00:00+02:00,31.017337799072266,9.121299792049683,Swiss Re
2003-08-01 00:00:00+02:00,30.69609832763672,9.026832576875243,Swiss Re
