Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00+05:30,6.955478668212891,87.50200673169141,Oil &amp; Natural Gas
2003-08-01 00:00:00+05:30,27.247610092163086,342.7831031389746,Oil &amp; Natural Gas
2003-09-01 00:00:00+05:30,27.03310203552246,340.0845274820684,Oil &amp; Natural Gas
2003-10-01 00:00:00+05:30,26.870149612426758,338.03453715029883,Oil &amp; Natural Gas
2003-11-01 00:00:00+05:30,27.83713150024414,350.1994591770039,Oil &amp; Natural Gas
2003-12-01 00:00:00+05:30,35.98540496826172,452.7071820614922,Oil &amp; Natural Gas
2004-01-01 00:00:00+05:30,33.38652038574219,420.0124349301719,Oil &amp; Natural Gas
2004-02-01 00:00:00+05:30,32.45336151123047,408.2730165501797,Oil &amp; Natural Gas
2004-03-01 00:00:00+05:30,38.62930679321289,485.96825959769143,Oil &amp; Natural Gas
2004-04-01 00:00:00+05:30,38.597145080566406,485.56365561128905,Oil &amp; Natural Gas
2004-05-01 00:00:00+05:30,28.77325439453125,361.9761658143125,Oil &amp; Natural Gas
2004-06-01 00:00:00+05:30,28.89731216430664,363.5368497476289,Oil &amp; Natural Gas
2004-07-01 00:00:00+05:30,32.94083023071289,414.4055191726914,Oil &amp; Natural Gas
2004-08-01 00:00:00+05:30,32.81446838378906,412.81584925814064,Oil &amp; Natural Gas
2004-09-01 00:00:00+05:30,34.4295654296875,433.134254262875,Oil &amp; Natural Gas
2004-10-01 00:00:00+05:30,36.791866302490234,462.8527074038398,Oil &amp; Natural Gas
2004-11-01 00:00:00+05:30,37.975528717041016,477.7435354124727,Oil &amp; Natural Gas
2004-12-01 00:00:00+05:30,38.210880279541016,480.70432862147265,Oil &amp; Natural Gas
2005-01-01 00:00:00+05:30,39.06842803955078,491.49253651463283,Oil &amp; Natural Gas
2005-02-01 00:00:00+05:30,40.69586944580078,511.96623727313283,Oil &amp; Natural Gas
2005-03-01 00:00:00+05:30,42.251739501953125,531.5395489920312,Oil &amp; Natural Gas
2005-04-01 00:00:00+05:30,38.71525955200195,487.04957106983204,Oil &amp; Natural Gas
2005-05-01 00:00:00+05:30,44.0390739440918,554.0247520741054,Oil &amp; Natural Gas
2005-06-01 00:00:00+05:30,49.035987854003906,616.8874270156641,Oil &amp; Natural Gas
2005-07-01 00:00:00+05:30,44.79075241088867,563.4810925215742,Oil &amp; Natural Gas
2005-08-01 00:00:00+05:30,46.85967254638672,589.5087280387422,Oil &amp; Natural Gas
2005-09-01 00:00:00+05:30,50.637168884277344,637.0307643721484,Oil &amp; Natural Gas
2005-10-01 00:00:00+05:30,45.26171112060547,569.4058942719297,Oil &amp; Natural Gas
2005-11-01 00:00:00+05:30,50.16277313232422,631.0627236001172,Oil &amp; Natural Gas
2005-12-01 00:00:00+05:30,57.20743179321289,719.6866413736914,Oil &amp; Natural Gas
2006-01-01 00:00:00+05:30,61.578121185302734,774.6712241539649,Oil &amp; Natural Gas
2006-02-01 00:00:00+05:30,56.5565299987793,711.4981016749805,Oil &amp; Natural Gas
2006-03-01 00:00:00+05:30,65.26345825195312,821.0338692280312,Oil &amp; Natural Gas
2006-04-01 00:00:00+05:30,65.0867691040039,818.8110667796641,Oil &amp; Natural Gas
2006-05-01 00:00:00+05:30,55.55369567871094,698.8821453028594,Oil &amp; Natural Gas
2006-06-01 00:00:00+05:30,55.145591735839844,693.7480753617734,Oil &amp; Natural Gas
2006-07-01 00:00:00+05:30,58.3855094909668,734.5072119708555,Oil &amp; Natural Gas
2006-08-01 00:00:00+05:30,60.59770965576172,762.3373532084922,Oil &amp; Natural Gas
2006-09-01 00:00:00+05:30,58.22127914428711,732.4411449773086,Oil &amp; Natural Gas
2006-10-01 00:00:00+05:30,61.904388427734375,778.7757638708438,Oil &amp; Natural Gas
2006-11-01 00:00:00+05:30,65.44074249267578,823.2641581218828,Oil &amp; Natural Gas
2006-12-01 00:00:00+05:30,66.11990356445312,831.8082080010313,Oil &amp; Natural Gas
2007-01-01 00:00:00+05:30,70.59434509277344,888.0980237574844,Oil &amp; Natural Gas
2007-02-01 00:00:00+05:30,61.03998947143555,767.901365874543,Oil &amp; Natural Gas
2007-03-01 00:00:00+05:30,68.2241439819336,858.2801832537109,Oil &amp; Natural Gas
2007-04-01 00:00:00+05:30,70.78409576416016,890.4851440862266,Oil &amp; Natural Gas
2007-05-01 00:00:00+05:30,71.43860626220703,898.7190823581954,Oil &amp; Natural Gas
2007-06-01 00:00:00+05:30,70.1412124633789,882.397479441414,Oil &amp; Natural Gas
2007-07-01 00:00:00+05:30,70.83834075927734,891.1675623861485,Oil &amp; Natural Gas
2007-08-01 00:00:00+05:30,66.58980560302734,837.7197165116485,Oil &amp; Natural Gas
2007-09-01 00:00:00+05:30,74.2115707397461,933.6038067538359,Oil &amp; Natural Gas
2007-10-01 00:00:00+05:30,98.03640747070312,1233.3273949435313,Oil &amp; Natural Gas
2007-11-01 00:00:00+05:30,91.8381118774414,1155.350978280039,Oil &amp; Natural Gas
2007-12-01 00:00:00+05:30,97.29704284667969,1224.025966329547,Oil &amp; Natural Gas
2008-01-01 00:00:00+05:30,78.97503662109375,993.5296355139375,Oil &amp; Natural Gas
2008-02-01 00:00:00+05:30,81.17777252197266,1021.2407134743515,Oil &amp; Natural Gas
2008-03-01 00:00:00+05:30,78.25678253173828,984.4937837545078,Oil &amp; Natural Gas
2008-04-01 00:00:00+05:30,82.44674682617188,1037.2047906292187,Oil &amp; Natural Gas
2008-05-01 00:00:00+05:30,69.05078887939453,868.6796238720704,Oil &amp; Natural Gas
2008-06-01 00:00:00+05:30,65.04835510253906,818.3278071256407,Oil &amp; Natural Gas
2008-07-01 00:00:00+05:30,79.50975799560547,1000.2565907019297,Oil &amp; Natural Gas
2008-08-01 00:00:00+05:30,81.66462707519531,1027.3654897012032,Oil &amp; Natural Gas
2008-09-01 00:00:00+05:30,82.53850555419922,1038.3591429348671,Oil &amp; Natural Gas
2008-10-01 00:00:00+05:30,54.106868743896484,680.6806287389023,Oil &amp; Natural Gas
2008-11-01 00:00:00+05:30,56.10426712036133,705.8084990869257,Oil &amp; Natural Gas
2008-12-01 00:00:00+05:30,53.945159912109375,678.6462831585937,Oil &amp; Natural Gas
2009-01-01 00:00:00+05:30,54.3389892578125,683.600774388125,Oil &amp; Natural Gas
2009-02-01 00:00:00+05:30,57.329952239990234,721.2279853228398,Oil &amp; Natural Gas
2009-03-01 00:00:00+05:30,64.7305679321289,814.329949256914,Oil &amp; Natural Gas
2009-04-01 00:00:00+05:30,71.74536895751953,902.5782490253204,Oil &amp; Natural Gas
2009-05-01 00:00:00+05:30,97.00872039794922,1220.398783492367,Oil &amp; Natural Gas
2009-06-01 00:00:00+05:30,88.55030059814453,1113.9893267795703,Oil &amp; Natural Gas
2009-07-01 00:00:00+05:30,96.57730865478516,1214.9714944364766,Oil &amp; Natural Gas
2009-08-01 00:00:00+05:30,98.3569107055664,1237.359421717289,Oil &amp; Natural Gas
2009-09-01 00:00:00+05:30,97.23687744140625,1223.2690674950625,Oil &amp; Natural Gas
2009-10-01 00:00:00+05:30,95.02838897705078,1195.485620561633,Oil &amp; Natural Gas
2009-11-01 00:00:00+05:30,100.73363494873047,1267.2593251811797,Oil &amp; Natural Gas
2009-12-01 00:00:00+05:30,98.90745544433594,1244.2854395711095,Oil &amp; Natural Gas
2010-01-01 00:00:00+05:30,93.48469543457031,1176.065493034953,Oil &amp; Natural Gas
2010-02-01 00:00:00+05:30,95.29232025146484,1198.8059551140234,Oil &amp; Natural Gas
2010-03-01 00:00:00+05:30,93.68077850341797,1178.5322768220547,Oil &amp; Natural Gas
2010-04-01 00:00:00+05:30,89.93767547607422,1131.4429186456173,Oil &amp; Natural Gas
2010-05-01 00:00:00+05:30,99.5640640258789,1252.545772362414,Oil &amp; Natural Gas
2010-06-01 00:00:00+05:30,112.61817169189453,1416.7703601090702,Oil &amp; Natural Gas
2010-07-01 00:00:00+05:30,105.7884292602539,1330.8501529261641,Oil &amp; Natural Gas
2010-08-01 00:00:00+05:30,114.05062103271484,1434.7910022305234,Oil &amp; Natural Gas
2010-09-01 00:00:00+05:30,119.72074890136719,1506.1229105864218,Oil &amp; Natural Gas
2010-10-01 00:00:00+05:30,112.43415832519531,1414.455416793203,Oil &amp; Natural Gas
2010-11-01 00:00:00+05:30,107.3687973022461,1350.731656650836,Oil &amp; Natural Gas
2010-12-01 00:00:00+05:30,111.067626953125,1397.26404247925,Oil &amp; Natural Gas
2011-01-01 00:00:00+05:30,104.0526123046875,1309.013055268875,Oil &amp; Natural Gas
2011-02-01 00:00:00+05:30,95.5361557006836,1201.8734781612109,Oil &amp; Natural Gas
2011-03-01 00:00:00+05:30,102.93946075439453,1295.0092750700703,Oil &amp; Natural Gas
2011-04-01 00:00:00+05:30,108.77022552490234,1368.3620438063983,Oil &amp; Natural Gas
2011-05-01 00:00:00+05:30,99.31735229492188,1249.4420648287187,Oil &amp; Natural Gas
2011-06-01 00:00:00+05:30,96.91433715820312,1219.2114140425313,Oil &amp; Natural Gas
2011-07-01 00:00:00+05:30,95.1474609375,1196.983581519,Oil &amp; Natural Gas
2011-08-01 00:00:00+05:30,93.04483795166016,1170.5319540412265,Oil &amp; Natural Gas
2011-09-01 00:00:00+05:30,94.28947448730469,1186.189854771797,Oil &amp; Natural Gas
2011-10-01 00:00:00+05:30,98.3820571899414,1237.675772029039,Oil &amp; Natural Gas
2011-11-01 00:00:00+05:30,94.51978302001953,1189.0872051543204,Oil &amp; Natural Gas
2011-12-01 00:00:00+05:30,90.9232406616211,1143.8416241285859,Oil &amp; Natural Gas
2012-01-01 00:00:00+05:30,97.81513214111328,1230.5436849642579,Oil &amp; Natural Gas
2012-02-01 00:00:00+05:30,106.43342590332031,1338.9644040504531,Oil &amp; Natural Gas
2012-03-01 00:00:00+05:30,97.4126968383789,1225.480928215414,Oil &amp; Natural Gas
2012-04-01 00:00:00+05:30,98.57130432128906,1240.0565576731406,Oil &amp; Natural Gas
2012-05-01 00:00:00+05:30,92.4208755493164,1162.682319970789,Oil &amp; Natural Gas
2012-06-01 00:00:00+05:30,103.97350311279297,1308.0178379198046,Oil &amp; Natural Gas
2012-07-01 00:00:00+05:30,104.41148376464844,1313.5277658162345,Oil &amp; Natural Gas
2012-08-01 00:00:00+05:30,100.70663452148438,1266.9196517123437,Oil &amp; Natural Gas
2012-09-01 00:00:00+05:30,102.51346588134766,1289.6501318641015,Oil &amp; Natural Gas
2012-10-01 00:00:00+05:30,98.70335388183594,1241.7177807301093,Oil &amp; Natural Gas
2012-11-01 00:00:00+05:30,97.39834594726562,1225.3003897031563,Oil &amp; Natural Gas
2012-12-01 00:00:00+05:30,98.51957702636719,1239.405812796422,Oil &amp; Natural Gas
2013-01-01 00:00:00+05:30,127.31478118896484,1601.6581132730234,Oil &amp; Natural Gas
2013-02-01 00:00:00+05:30,117.4766616821289,1477.8916206449142,Oil &amp; Natural Gas
2013-03-01 00:00:00+05:30,116.7083511352539,1468.226043644164,Oil &amp; Natural Gas
2013-04-01 00:00:00+05:30,124.10816955566406,1561.3179776608906,Oil &amp; Natural Gas
2013-05-01 00:00:00+05:30,124.56404876708984,1567.0530748022734,Oil &amp; Natural Gas
2013-06-01 00:00:00+05:30,125.77965545654297,1582.3457713653047,Oil &amp; Natural Gas
2013-07-01 00:00:00+05:30,110.43233489990234,1389.2718780043983,Oil &amp; Natural Gas
2013-08-01 00:00:00+05:30,94.6481704711914,1190.702357777539,Oil &amp; Natural Gas
2013-09-01 00:00:00+05:30,101.75196838378906,1280.0702650661406,Oil &amp; Natural Gas
2013-10-01 00:00:00+05:30,111.76657104492188,1406.0569686807187,Oil &amp; Natural Gas
2013-11-01 00:00:00+05:30,113.82154083251953,1431.9091046393203,Oil &amp; Natural Gas
2013-12-01 00:00:00+05:30,109.93995666503906,1383.0776122066407,Oil &amp; Natural Gas
2014-01-01 00:00:00+05:30,106.60704040527344,1341.1485265304843,Oil &amp; Natural Gas
2014-02-01 00:00:00+05:30,112.71986389160156,1418.0496784662657,Oil &amp; Natural Gas
2014-03-01 00:00:00+05:30,123.30122375488281,1551.166357584078,Oil &amp; Natural Gas
2014-04-01 00:00:00+05:30,127.44237518310547,1603.2632839689297,Oil &amp; Natural Gas
2014-05-01 00:00:00+05:30,148.2384796142578,1864.884511885828,Oil &amp; Natural Gas
2014-06-01 00:00:00+05:30,166.54531860351562,2095.190034321656,Oil &amp; Natural Gas
2014-07-01 00:00:00+05:30,154.98106384277344,1949.7082427454843,Oil &amp; Natural Gas
2014-08-01 00:00:00+05:30,170.5242156982422,2145.245752551172,Oil &amp; Natural Gas
2014-09-01 00:00:00+05:30,160.15553283691406,2014.8046138733907,Oil &amp; Natural Gas
2014-10-01 00:00:00+05:30,158.91195678710938,1999.1600543725938,Oil &amp; Natural Gas
2014-11-01 00:00:00+05:30,148.81198120117188,1872.0993337712187,Oil &amp; Natural Gas
2014-12-01 00:00:00+05:30,133.88766479492188,1684.3469594287187,Oil &amp; Natural Gas
2015-01-01 00:00:00+05:30,139.84825134277344,1759.3329250414845,Oil &amp; Natural Gas
2015-02-01 00:00:00+05:30,129.26060485839844,1626.1371583457344,Oil &amp; Natural Gas
2015-03-01 00:00:00+05:30,121.93683624267578,1534.0019536698828,Oil &amp; Natural Gas
2015-04-01 00:00:00+05:30,122.560791015625,1541.85149176025,Oil &amp; Natural Gas
2015-05-01 00:00:00+05:30,132.9824676513672,1672.959308006422,Oil &amp; Natural Gas
2015-06-01 00:00:00+05:30,124.81846618652344,1570.2537222069843,Oil &amp; Natural Gas
2015-07-01 00:00:00+05:30,109.94184875488281,1383.101415264078,Oil &amp; Natural Gas
2015-08-01 00:00:00+05:30,96.47630310058594,1213.7008142856093,Oil &amp; Natural Gas
2015-09-01 00:00:00+05:30,92.4648666381836,1163.2357410562108,Oil &amp; Natural Gas
2015-10-01 00:00:00+05:30,99.78168487548828,1255.2835078880078,Oil &amp; Natural Gas
2015-11-01 00:00:00+05:30,94.60977172851562,1190.2192900836562,Oil &amp; Natural Gas
2015-12-01 00:00:00+05:30,99.4761962890625,1251.440369892625,Oil &amp; Natural Gas
2016-01-01 00:00:00+05:30,93.09818267822266,1171.2030466928516,Oil &amp; Natural Gas
2016-02-01 00:00:00+05:30,79.86897277832031,1004.7756203524531,Oil &amp; Natural Gas
2016-03-01 00:00:00+05:30,88.09866333007812,1108.3075945572812,Oil &amp; Natural Gas
2016-04-01 00:00:00+05:30,89.71926879882812,1128.6952971727812,Oil &amp; Natural Gas
2016-05-01 00:00:00+05:30,87.03491973876953,1094.9253812938202,Oil &amp; Natural Gas
2016-06-01 00:00:00+05:30,89.32695007324219,1123.759809997172,Oil &amp; Natural Gas
2016-07-01 00:00:00+05:30,90.89625549316406,1143.5021426198907,Oil &amp; Natural Gas
2016-08-01 00:00:00+05:30,97.58651733398438,1227.6676421573438,Oil &amp; Natural Gas
2016-09-01 00:00:00+05:30,107.43516540527344,1351.5665872824843,Oil &amp; Natural Gas
2016-10-01 00:00:00+05:30,120.09796905517578,1510.8684532028828,Oil &amp; Natural Gas
2016-11-01 00:00:00+05:30,120.93524169921875,1521.4015940591876,Oil &amp; Natural Gas
2016-12-01 00:00:00+05:30,122.13265991210938,1536.4654741345937,Oil &amp; Natural Gas
2017-01-01 00:00:00+05:30,129.28126525878906,1626.3970723761406,Oil &amp; Natural Gas
2017-02-01 00:00:00+05:30,123.53687286376953,1554.1308940158203,Oil &amp; Natural Gas
2017-03-01 00:00:00+05:30,119.4300308227539,1502.465590007164,Oil &amp; Natural Gas
2017-04-01 00:00:00+05:30,120.43062591552734,1515.0533762286484,Oil &amp; Natural Gas
2017-05-01 00:00:00+05:30,114.26544952392578,1437.4936090503827,Oil &amp; Natural Gas
2017-06-01 00:00:00+05:30,101.54778289794922,1277.5015504443672,Oil &amp; Natural Gas
2017-07-01 00:00:00+05:30,109.35913848876953,1375.7707454338204,Oil &amp; Natural Gas
2017-08-01 00:00:00+05:30,101.32181549072266,1274.6588127218515,Oil &amp; Natural Gas
2017-09-01 00:00:00+05:30,110.35979461669922,1388.3592994958672,Oil &amp; Natural Gas
2017-10-01 00:00:00+05:30,123.95928955078125,1559.4450225688124,Oil &amp; Natural Gas
2017-11-01 00:00:00+05:30,117.18077850341797,1474.1693215580547,Oil &amp; Natural Gas
2017-12-01 00:00:00+05:30,128.67208862304688,1618.7334476819688,Oil &amp; Natural Gas
2018-01-01 00:00:00+05:30,134.11032104492188,1687.1480418007188,Oil &amp; Natural Gas
2018-02-01 00:00:00+05:30,124.12371826171875,1561.5135850441875,Oil &amp; Natural Gas
2018-03-01 00:00:00+05:30,117.20233917236328,1474.4405612367577,Oil &amp; Natural Gas
2018-04-01 00:00:00+05:30,120.48968505859375,1515.7963579529376,Oil &amp; Natural Gas
2018-05-01 00:00:00+05:30,118.72119903564453,1493.5482736345703,Oil &amp; Natural Gas
2018-06-01 00:00:00+05:30,105.70791625976562,1329.8372752441562,Oil &amp; Natural Gas
2018-07-01 00:00:00+05:30,110.57957458496094,1391.1241973813594,Oil &amp; Natural Gas
2018-08-01 00:00:00+05:30,120.1559829711914,1511.598285657539,Oil &amp; Natural Gas
2018-09-01 00:00:00+05:30,118.25406646728516,1487.6716058894765,Oil &amp; Natural Gas
2018-10-01 00:00:00+05:30,103.07122802734375,1296.6669468644375,Oil &amp; Natural Gas
2018-11-01 00:00:00+05:30,94.3614501953125,1187.095330755125,Oil &amp; Natural Gas
2018-12-01 00:00:00+05:30,100.81812286376953,1268.3222084798203,Oil &amp; Natural Gas
2019-01-01 00:00:00+05:30,95.00039672851562,1195.1334696836564,Oil &amp; Natural Gas
2019-02-01 00:00:00+05:30,99.9774169921875,1257.745876591875,Oil &amp; Natural Gas
2019-03-01 00:00:00+05:30,111.3944091796875,1401.375060850875,Oil &amp; Natural Gas
2019-04-01 00:00:00+05:30,118.73234558105469,1493.688500517297,Oil &amp; Natural Gas
2019-05-01 00:00:00+05:30,120.66207885742188,1517.9651236217187,Oil &amp; Natural Gas
2019-06-01 00:00:00+05:30,117.71483612060547,1480.8879264799298,Oil &amp; Natural Gas
2019-07-01 00:00:00+05:30,97.43489074707031,1225.7601342399532,Oil &amp; Natural Gas
2019-08-01 00:00:00+05:30,85.04940795898438,1069.9470478953438,Oil &amp; Natural Gas
2019-09-01 00:00:00+05:30,93.06360626220703,1170.7680650141954,Oil &amp; Natural Gas
2019-10-01 00:00:00+05:30,100.0539779663086,1258.709036597461,Oil &amp; Natural Gas
2019-11-01 00:00:00+05:30,93.02830505371094,1170.3239652288594,Oil &amp; Natural Gas
2019-12-01 00:00:00+05:30,90.94532775878906,1144.1194864321405,Oil &amp; Natural Gas
2020-01-01 00:00:00+05:30,76.92929077148438,967.7935394603437,Oil &amp; Natural Gas
2020-02-01 00:00:00+05:30,64.92561340332031,816.7836797544531,Oil &amp; Natural Gas
2020-03-01 00:00:00+05:30,48.2264404296875,606.703077734875,Oil &amp; Natural Gas
2020-04-01 00:00:00+05:30,60.605525970458984,762.4356847905274,Oil &amp; Natural Gas
2020-05-01 00:00:00+05:30,63.108619689941406,793.9253541490391,Oil &amp; Natural Gas
2020-06-01 00:00:00+05:30,61.705360412597656,776.2719317766016,Oil &amp; Natural Gas
2020-07-01 00:00:00+05:30,59.39189147949219,747.1677990756718,Oil &amp; Natural Gas
2020-08-01 00:00:00+05:30,62.16047286987305,781.997382920918,Oil &amp; Natural Gas
2020-09-01 00:00:00+05:30,52.527313232421875,660.8093468917187,Oil &amp; Natural Gas
2020-10-01 00:00:00+05:30,49.2277717590332,619.3001260331446,Oil &amp; Natural Gas
2020-11-01 00:00:00+05:30,59.5435905456543,749.0762188037305,Oil &amp; Natural Gas
2020-12-01 00:00:00+05:30,70.58002471923828,887.9178691655078,Oil &amp; Natural Gas
2021-01-01 00:00:00+05:30,66.97706604003906,842.5915689006406,Oil &amp; Natural Gas
2021-02-01 00:00:00+05:30,84.19540405273438,1059.2034227448437,Oil &amp; Natural Gas
2021-03-01 00:00:00+05:30,78.8118896484375,991.477197690375,Oil &amp; Natural Gas
2021-04-01 00:00:00+05:30,83.44107055664062,1049.7136812329063,Oil &amp; Natural Gas
2021-05-01 00:00:00+05:30,87.68449401855469,1103.097220460297,Oil &amp; Natural Gas
2021-06-01 00:00:00+05:30,90.80918884277344,1142.4068180574843,Oil &amp; Natural Gas
2021-07-01 00:00:00+05:30,88.95751953125,1119.1122630325,Oil &amp; Natural Gas
2021-08-01 00:00:00+05:30,93.008056640625,1170.06923412225,Oil &amp; Natural Gas
2021-09-01 00:00:00+05:30,111.48621368408203,1402.5299890369454,Oil &amp; Natural Gas
2021-10-01 00:00:00+05:30,116.7980728149414,1469.354769271039,Oil &amp; Natural Gas
2021-11-01 00:00:00+05:30,111.3519515991211,1400.8409317595858,Oil &amp; Natural Gas
2021-12-01 00:00:00+05:30,115.71153259277344,1455.6857675574843,Oil &amp; Natural Gas
2022-01-01 00:00:00+05:30,140.2515106201172,1764.4060476379218,Oil &amp; Natural Gas
2022-02-01 00:00:00+05:30,130.54115295410156,1642.2468372672656,Oil &amp; Natural Gas
2022-03-01 00:00:00+05:30,134.5847930908203,1693.1170423734532,Oil &amp; Natural Gas
2022-04-01 00:00:00+05:30,131.7518768310547,1657.478106585297,Oil &amp; Natural Gas
2022-05-01 00:00:00+05:30,124.19738006591797,1562.4402726230546,Oil &amp; Natural Gas
2022-06-01 00:00:00+05:30,124.44373321533203,1565.5394690934454,Oil &amp; Natural Gas
2022-07-01 00:00:00+05:30,110.15587615966797,1385.7939441765548,Oil &amp; Natural Gas
2022-08-01 00:00:00+05:30,113.80997467041016,1431.7635988527265,Oil &amp; Natural Gas
2022-09-01 00:00:00+05:30,106.60138702392578,1341.0774052983827,Oil &amp; Natural Gas
2022-10-01 00:00:00+05:30,112.69650268554688,1417.7557874909687,Oil &amp; Natural Gas
2022-11-01 00:00:00+05:30,118.62346649169922,1492.3187689338672,Oil &amp; Natural Gas
2022-12-01 00:00:00+05:30,129.54212951660156,1629.6788229402657,Oil &amp; Natural Gas
2023-01-01 00:00:00+05:30,127.90904998779297,1609.1341929098046,Oil &amp; Natural Gas
2023-02-01 00:00:00+05:30,134.22064208984375,1688.5359136174375,Oil &amp; Natural Gas
2023-03-01 00:00:00+05:30,136.87826538085938,1721.9696113100938,Oil &amp; Natural Gas
2023-04-01 00:00:00+05:30,144.03704833984375,1812.0292469654376,Oil &amp; Natural Gas
2023-05-01 00:00:00+05:30,140.36700439453125,1765.8589939423125,Oil &amp; Natural Gas
2023-06-01 00:00:00+05:30,145.2603759765625,1827.419075359625,Oil &amp; Natural Gas
2023-07-01 00:00:00+05:30,160.4388885498047,2018.369313684797,Oil &amp; Natural Gas
2023-08-01 00:00:00+05:30,157.81094360351562,1985.3089784656563,Oil &amp; Natural Gas
2023-09-01 00:00:00+05:30,174.34072875976562,2193.258630964156,Oil &amp; Natural Gas
2023-10-01 00:00:00+05:30,169.1609344482422,2128.0952657471717,Oil &amp; Natural Gas
2023-11-01 00:00:00+05:30,177.15780639648438,2228.698312126344,Oil &amp; Natural Gas
2023-12-01 00:00:00+05:30,191.91348266601562,2414.329142994656,Oil &amp; Natural Gas
2024-01-01 00:00:00+05:30,236.08961486816406,2970.0781290418904,Oil &amp; Natural Gas
2024-02-01 00:00:00+05:30,247.64842224121094,3115.4913908478593,Oil &amp; Natural Gas
2024-03-01 00:00:00+05:30,254.54922485351562,3202.3055564056563,Oil &amp; Natural Gas
2024-04-01 00:00:00+05:30,268.6037902832031,3379.1162027325313,Oil &amp; Natural Gas
2024-05-01 00:00:00+05:30,251.03558349609375,3158.1028948239373,Oil &amp; Natural Gas
