Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00-05:00,20.19292449951172,14.439394907714844,McDonald
2000-02-01 00:00:00-05:00,17.15385627746582,12.266242316040039,McDonald
2000-03-01 00:00:00-05:00,20.19292449951172,14.439394907714844,McDonald
2000-04-01 00:00:00-05:00,20.564361572265625,14.704999158203124,McDonald
2000-05-01 00:00:00-04:00,19.348743438720703,13.835744668212891,McDonald
2000-06-01 00:00:00-04:00,17.795446395874023,12.725025445190429,McDonald
2000-07-01 00:00:00-04:00,17.120086669921875,12.242094615234375,McDonald
2000-08-01 00:00:00-04:00,16.14927101135254,11.547891520629882,McDonald
2000-09-01 00:00:00-04:00,16.309667587280273,11.66258662097168,McDonald
2000-10-01 00:00:00-04:00,16.74864387512207,11.97648627307129,McDonald
2000-11-01 00:00:00-05:00,17.221397399902344,12.31453908154297,McDonald
2000-12-01 00:00:00-05:00,18.48971939086914,13.221480624267578,McDonald
2001-01-01 00:00:00-05:00,15.960976600646973,11.413247459777832,McDonald
2001-02-01 00:00:00-05:00,15.988170623779297,11.432693144287109,McDonald
2001-03-01 00:00:00-05:00,14.4382905960083,10.324417333068848,McDonald
2001-04-01 00:00:00-05:00,14.954917907714844,10.693843058105468,McDonald
2001-05-01 00:00:00-04:00,16.46673011779785,11.774897638793945,McDonald
2001-06-01 00:00:00-04:00,14.715638160705566,10.522740810852051,McDonald
2001-07-01 00:00:00-04:00,15.846771240234375,11.331582404296874,McDonald
2001-08-01 00:00:00-04:00,16.33077621459961,11.677680809326171,McDonald
2001-09-01 00:00:00-04:00,14.75914478302002,10.553851178283692,McDonald
2001-10-01 00:00:00-04:00,14.177262306213379,10.137763311828614,McDonald
2001-11-01 00:00:00-05:00,14.595993995666504,10.437186618469239,McDonald
2001-12-01 00:00:00-05:00,14.516850471496582,10.380593300354004,McDonald
2002-01-01 00:00:00-05:00,14.906232833862305,10.659029724975586,McDonald
2002-02-01 00:00:00-05:00,14.313934326171875,10.235493646484375,McDonald
2002-03-01 00:00:00-05:00,15.218839645385742,10.882566102905274,McDonald
2002-04-01 00:00:00-05:00,15.575305938720703,11.137465168212891,McDonald
2002-05-01 00:00:00-04:00,16.419885635375977,11.74140046105957,McDonald
2002-06-01 00:00:00-04:00,15.602730751037598,11.157075883605957,McDonald
2002-07-01 00:00:00-04:00,13.57355785369873,9.70607116156006,McDonald
2002-08-01 00:00:00-04:00,13.030613899230957,9.317827142150879,McDonald
2002-09-01 00:00:00-04:00,9.685213088989258,6.925624693969726,McDonald
2002-10-01 00:00:00-04:00,9.932001113891602,7.102095900512695,McDonald
2002-11-01 00:00:00-05:00,10.145886421203613,7.25503929498291,McDonald
2002-12-01 00:00:00-05:00,8.941657066345215,6.393928601745605,McDonald
2003-01-01 00:00:00-05:00,7.918476104736328,5.662280545166015,McDonald
2003-02-01 00:00:00-05:00,7.568148612976074,5.411771164978028,McDonald
2003-03-01 00:00:00-05:00,8.040814399719238,5.749761234436035,McDonald
2003-04-01 00:00:00-05:00,9.5088472366333,6.799510411193848,McDonald
2003-05-01 00:00:00-04:00,10.415244102478027,7.447649430847168,McDonald
2003-06-01 00:00:00-04:00,12.26697063446045,8.771767225524902,McDonald
2003-07-01 00:00:00-04:00,12.795241355895996,9.149518826843261,McDonald
2003-08-01 00:00:00-04:00,12.467154502868652,8.914913104675293,McDonald
2003-09-01 00:00:00-04:00,13.08995246887207,9.36025849182129,McDonald
2003-10-01 00:00:00-04:00,13.901822090148926,9.940803725646973,McDonald
2003-11-01 00:00:00-05:00,14.252152442932129,10.191315151672363,McDonald
2003-12-01 00:00:00-05:00,14.022188186645508,10.026874151000976,McDonald
2004-01-01 00:00:00-05:00,14.536090850830078,10.394351556884766,McDonald
