Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2000-01-01 00:00:00-05:00,9.855182647705078,51.114395196210936,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-02-01 00:00:00-05:00,11.363146781921387,58.93552621461914,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-03-01 00:00:00-05:00,10.828824996948242,56.16423968900391,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-04-01 00:00:00-05:00,9.938302040100098,51.54549806088867,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-05-01 00:00:00-04:00,8.58707046508789,44.53726825980469,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-06-01 00:00:00-04:00,9.377385139465332,48.636274644521485,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-07-01 00:00:00-04:00,7.386398792266846,38.3099248832959,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-08-01 00:00:00-04:00,8.511076927185059,44.1431239940332,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-09-01 00:00:00-04:00,4.969862461090088,25.776438954799804,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-10-01 00:00:00-04:00,5.517003059387207,28.614210893583984,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-11-01 00:00:00-05:00,4.088357448577881,21.20446934371582,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2000-12-01 00:00:00-05:00,4.194746017456055,21.756258950097656,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2001-01-01 00:00:00-05:00,5.870212554931641,30.446149517929687,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2001-02-01 00:00:00-05:00,4.57896089553833,23.74900853380371,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2001-03-01 00:00:00-05:00,4.741886615753174,24.594030888881836,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
2001-04-01 00:00:00-05:00,5.894529819488525,30.572272220581056,TSMC,Technology,Semiconductors,21.704428,0.9392573,0.41687,0.31655002,0.1433,21.448,,Mega Cap
