Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2002-07-01 00:00:00+05:30,26.322595596313477,36.19857065925586,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-06-01 00:00:00+05:30,57.62833786010742,79.24991486389453,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-07-01 00:00:00+05:30,64.22307586669922,88.31893272869532,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-08-01 00:00:00+05:30,69.0686264038086,94.98248544935156,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-09-01 00:00:00+05:30,70.95047760009766,97.57038842608594,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-10-01 00:00:00+05:30,70.16345977783203,96.48808937449219,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-11-01 00:00:00+05:30,76.38753509521484,105.04737560978906,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2004-12-01 00:00:00+05:30,84.21754455566406,115.81512644498437,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-01-01 00:00:00+05:30,85.98820495605469,118.25012094932812,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-02-01 00:00:00+05:30,93.08795928955078,128.0136322248047,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-03-01 00:00:00+05:30,85.49634552001953,117.57372076361719,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-04-01 00:00:00+05:30,82.68212890625,113.7036381735,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-05-01 00:00:00+05:30,89.6449966430664,123.27890436789843,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-06-01 00:00:00+05:30,96.8516845703125,133.189469653875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-07-01 00:00:00+05:30,108.46360778808594,149.1580705295156,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-08-01 00:00:00+05:30,114.11774444580078,156.9335828103047,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-09-01 00:00:00+05:30,131.6407470703125,181.031041069875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-10-01 00:00:00+05:30,121.22355651855469,166.70542462832813,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-11-01 00:00:00+05:30,146.04457092285156,200.83903582410937,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2005-12-01 00:00:00+05:30,159.91102600097656,219.90804640485936,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-01-01 00:00:00+05:30,188.24636840820312,258.8745263832187,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-02-01 00:00:00+05:30,207.73316955566406,285.6725807649844,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-03-01 00:00:00+05:30,210.83143615722656,289.9332860623594,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-04-01 00:00:00+05:30,352.9197082519531,485.3316592377187,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-05-01 00:00:00+05:30,200.9212646484375,276.304917146625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-06-01 00:00:00+05:30,194.30429077148438,267.20532073490625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-07-01 00:00:00+05:30,191.49203491210938,263.3379345546563,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-08-01 00:00:00+05:30,208.3224639892578,286.48297258654685,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-09-01 00:00:00+05:30,222.66632080078125,306.2085012646875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-10-01 00:00:00+05:30,229.62220764160156,315.7741674006094,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-11-01 00:00:00+05:30,238.7829132080078,328.3718782350469,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2006-12-01 00:00:00+05:30,253.0183868408203,347.94835944792186,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-01-01 00:00:00+05:30,278.0594787597656,382.38461904459376,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-02-01 00:00:00+05:30,260.7092590332031,358.52477010121873,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-03-01 00:00:00+05:30,283.5016784667969,389.86867774678126,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-04-01 00:00:00+05:30,299.23736572265625,411.5082377559375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-05-01 00:00:00+05:30,354.1198425292969,486.9820719137812,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-06-01 00:00:00+05:30,387.2608642578125,532.557274114875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-07-01 00:00:00+05:30,459.46258544921875,631.8483602353125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-08-01 00:00:00+05:30,455.812744140625,626.82913490775,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-09-01 00:00:00+05:30,495.95440673828125,682.0315485376875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-10-01 00:00:00+05:30,749.4645385742188,1030.6561507933125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-11-01 00:00:00+05:30,729.2408447265625,1002.844728927375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2007-12-01 00:00:00+05:30,736.0672607421875,1012.232348077125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-01-01 00:00:00+05:30,644.1251831054688,885.7945208608126,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-02-01 00:00:00+05:30,621.941162109375,855.28727667225,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-03-01 00:00:00+05:30,536.2249755859375,737.411232755625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-04-01 00:00:00+05:30,530.449462890625,729.46880535975,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-05-01 00:00:00+05:30,526.810791015625,724.46494012575,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-06-01 00:00:00+05:30,385.8727722167969,530.6483837987812,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-07-01 00:00:00+05:30,460.2054443359375,632.869932359625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-08-01 00:00:00+05:30,458.12139892578125,630.0039739186875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-09-01 00:00:00+05:30,434.5320739746094,597.5641697616562,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-10-01 00:00:00+05:30,286.6980895996094,394.26435042365625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-11-01 00:00:00+05:30,258.3498229980469,355.28009722228126,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2008-12-01 00:00:00+05:30,274.8685607910156,377.99650051209375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-01-01 00:00:00+05:30,245.20587158203125,337.2046664641875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-02-01 00:00:00+05:30,218.02981567382812,299.8324257049687,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-03-01 00:00:00+05:30,238.50961303710938,327.9960385686563,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-04-01 00:00:00+05:30,312.3821716308594,429.58484360315623,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-05-01 00:00:00+05:30,498.1204528808594,685.0102735671562,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-06-01 00:00:00+05:30,556.9486083984375,765.910165694625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-07-01 00:00:00+05:30,535.1188354492188,735.8900798833125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-08-01 00:00:00+05:30,556.8242797851562,765.7391902269375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-09-01 00:00:00+05:30,604.5679321289062,831.3957842574375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-10-01 00:00:00+05:30,561.190185546875,771.74314024125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-11-01 00:00:00+05:30,577.8683471679688,794.6787815878125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2009-12-01 00:00:00+05:30,600.4160766601562,825.6861940689375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-01-01 00:00:00+05:30,509.5986022949219,700.7949100435312,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-02-01 00:00:00+05:30,559.8659057617188,769.9220039023126,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-03-01 00:00:00+05:30,583.6842651367188,802.6767739123125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-04-01 00:00:00+05:30,578.0294189453125,794.900285887875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-05-01 00:00:00+05:30,583.8631591796875,802.922787214125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-06-01 00:00:00+05:30,647.4265747070312,890.3345616301875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-07-01 00:00:00+05:30,642.183349609375,883.12413082425,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-08-01 00:00:00+05:30,649.1087646484375,892.647892442625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-09-01 00:00:00+05:30,739.9940185546875,1017.632386216125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-10-01 00:00:00+05:30,730.8575439453125,1005.067997551875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-11-01 00:00:00+05:30,702.8348999023438,966.5315372420625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2010-12-01 00:00:00+05:30,713.3592529296875,981.004522450125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-01-01 00:00:00+05:30,591.4833984375,813.402064161,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-02-01 00:00:00+05:30,550.7019653320312,757.3198445161875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-03-01 00:00:00+05:30,595.3760375976562,818.7551826699375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-04-01 00:00:00+05:30,575.06640625,790.825580412,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-05-01 00:00:00+05:30,591.9340209960938,814.0217558045625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-06-01 00:00:00+05:30,657.31396484375,903.9316018305,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-07-01 00:00:00+05:30,621.9208984375,855.259410273,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-08-01 00:00:00+05:30,579.8958740234375,797.467016276625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-09-01 00:00:00+05:30,493.7100524902344,678.9451349834062,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-10-01 00:00:00+05:30,513.91162109375,706.7261304345,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-11-01 00:00:00+05:30,462.6349792480469,636.2110045142813,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2011-12-01 00:00:00+05:30,361.71832275390625,497.4314260554375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-01-01 00:00:00+05:30,476.6906433105469,655.5402134012812,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-02-01 00:00:00+05:30,475.69049072265625,654.1648135479375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-03-01 00:00:00+05:30,476.0360412597656,654.6400111965937,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-04-01 00:00:00+05:30,446.1609802246094,613.5561255336562,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-05-01 00:00:00+05:30,426.4322509765625,586.425374043375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-06-01 00:00:00+05:30,508.3294372558594,699.0495669531563,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-07-01 00:00:00+05:30,498.00128173828125,684.8463906016875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-08-01 00:00:00+05:30,488.3642272949219,671.5936095475313,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-09-01 00:00:00+05:30,587.4281616210938,807.8253429785625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-10-01 00:00:00+05:30,598.4829711914062,823.0278067284376,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-11-01 00:00:00+05:30,613.5845336914062,843.7953247044375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2012-12-01 00:00:00+05:30,591.2359008789062,813.0617079894375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-01-01 00:00:00+05:30,567.21337890625,780.0261756135,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-02-01 00:00:00+05:30,503.1841735839844,691.9738517219063,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-03-01 00:00:00+05:30,502.5954895019531,691.1642992497187,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-04-01 00:00:00+05:30,556.3057861328125,765.026162932875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-05-01 00:00:00+05:30,515.3057861328125,708.643372276875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-06-01 00:00:00+05:30,517.9359130859375,712.260296603625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-07-01 00:00:00+05:30,467.47235107421875,642.8633099533125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-08-01 00:00:00+05:30,399.8194580078125,549.827726854875,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-09-01 00:00:00+05:30,442.0785217285156,607.9419693690937,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-10-01 00:00:00+05:30,545.7391967773438,750.4950947480625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-11-01 00:00:00+05:30,586.2339477539062,806.1830719914375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2013-12-01 00:00:00+05:30,599.8535766601562,824.9126496849375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-01-01 00:00:00+05:30,552.5771484375,759.898577601,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-02-01 00:00:00+05:30,621.9365234375,855.280897617,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-03-01 00:00:00+05:30,712.8743896484375,980.337743306625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-04-01 00:00:00+05:30,725.3170166015625,997.448719665375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-05-01 00:00:00+05:30,866.2217407226562,1191.2194894839374,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-06-01 00:00:00+05:30,953.7686157226562,1311.6130779159375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-07-01 00:00:00+05:30,842.3450927734375,1158.384561608625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-08-01 00:00:00+05:30,855.5726318359375,1176.574941263625,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-09-01 00:00:00+05:30,825.216796875,1134.829900098,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-10-01 00:00:00+05:30,936.8111572265625,1288.293350295375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-11-01 00:00:00+05:30,927.7003784179688,1275.7642982398124,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2014-12-01 00:00:00+05:30,845.8153076171875,1163.156766415125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2015-01-01 00:00:00+05:30,962.3328857421875,1323.390576541125,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2015-02-01 00:00:00+05:30,995.3814086914062,1368.8385753444375,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
2015-03-01 00:00:00+05:30,973.1416625976562,1338.2546985579374,Larsen &amp; Toubro,Industrials,Engineering & Construction,33.004047,5.148991,0.055219997,,,119.062,,Mega Cap
