Date,Stock Price,Market Cap (Billion USD),Company
2021-02-01 00:00:00-05:00,36.03089141845703,8.574415354415894,Expand Energy
2021-03-01 00:00:00-05:00,35.38661575317383,8.421094497245788,Expand Energy
2021-04-01 00:00:00-04:00,37.16450881958008,8.84418682183075,Expand Energy
2021-05-01 00:00:00-04:00,43.060916900634766,10.247378638511657,Expand Energy
2021-06-01 00:00:00-04:00,42.63370895385742,10.145714254585267,Expand Energy
2021-07-01 00:00:00-04:00,44.38274383544922,10.561939081497192,Expand Energy
2021-08-01 00:00:00-04:00,45.82794952392578,10.905860460006714,Expand Energy
2021-09-01 00:00:00-04:00,50.906639099121094,12.114456532974243,Expand Energy
2021-10-01 00:00:00-04:00,52.6837043762207,12.537351865226746,Expand Energy
2021-11-01 00:00:00-04:00,49.21223449707031,11.71123229220581,Expand Energy
2021-12-01 00:00:00-05:00,53.71269226074219,12.782224228057862,Expand Energy
2022-01-01 00:00:00-05:00,56.75130081176758,13.505334059379578,Expand Energy
2022-02-01 00:00:00-05:00,64.31037139892578,15.304196323287965,Expand Energy
2022-03-01 00:00:00-05:00,72.4272232055664,17.23579601512146,Expand Energy
2022-04-01 00:00:00-04:00,69.81900024414062,16.61510676409912,Expand Energy
2022-05-01 00:00:00-04:00,82.89411163330078,19.72664332182312,Expand Energy
2022-06-01 00:00:00-04:00,70.86866760253906,16.864900304046632,Expand Energy
2022-07-01 00:00:00-04:00,82.28981018066406,19.58283528793335,Expand Energy
2022-08-01 00:00:00-04:00,87.81249237060547,20.897090059402466,Expand Energy
2022-09-01 00:00:00-04:00,84.36570739746094,20.07684485220337,Expand Energy
2022-10-01 00:00:00-04:00,91.58350372314453,21.794492715011597,Expand Energy
2022-11-01 00:00:00-04:00,92.68496704101562,22.056612346618653,Expand Energy
2022-12-01 00:00:00-05:00,87.19912719726562,20.751125095642088,Expand Energy
2023-01-01 00:00:00-05:00,80.13042449951172,19.0689576398468,Expand Energy
2023-02-01 00:00:00-05:00,74.66950225830078,17.76940013041687,Expand Energy
2023-03-01 00:00:00-05:00,70.26197052001953,16.720522172531126,Expand Energy
2023-04-01 00:00:00-04:00,77.58650970458984,18.463572060440065,Expand Energy
2023-05-01 00:00:00-04:00,70.61422729492188,16.804350126281737,Expand Energy
2023-06-01 00:00:00-04:00,79.70077514648438,18.96671226470947,Expand Energy
2023-07-01 00:00:00-04:00,80.32939147949219,19.116306607940675,Expand Energy
2023-08-01 00:00:00-04:00,84.01536560058594,19.993472613433838,Expand Energy
2023-09-01 00:00:00-04:00,82.70337677001953,19.68125338346863,Expand Energy
2023-10-01 00:00:00-04:00,82.55950927734375,19.647016660766603,Expand Energy
2023-11-01 00:00:00-04:00,77.02548217773438,18.33006209576416,Expand Energy
2023-12-01 00:00:00-05:00,74.3173828125,17.685604857421875,Expand Energy
2024-01-01 00:00:00-05:00,74.4815902709961,17.724681963150026,Expand Energy
2024-02-01 00:00:00-05:00,79.95832061767578,19.028001390670777,Expand Energy
2024-03-01 00:00:00-05:00,85.80208587646484,20.418665584365844,Expand Energy
2024-04-01 00:00:00-04:00,87.42251586914062,20.804285791442872,Expand Energy
2024-05-01 00:00:00-04:00,88.44381713867188,21.0473289397583,Expand Energy
2024-06-01 00:00:00-04:00,80.57720947265625,19.175280847045897,Expand Energy
2024-07-01 00:00:00-04:00,74.83220672607422,17.808119563430786,Expand Energy
2024-08-01 00:00:00-04:00,73.02831268310547,17.378839682449343,Expand Energy
2024-09-01 00:00:00-04:00,81.28364562988281,19.343394285125733,Expand Energy
2024-10-01 00:00:00-04:00,83.7246322631836,19.924285638198853,Expand Energy
2024-11-01 00:00:00-04:00,97.79732513427734,23.273220651504516,Expand Energy
2024-12-01 00:00:00-05:00,98.97233581542969,23.552842643341066,Expand Energy
2025-01-01 00:00:00-05:00,101.01042938232422,24.037855921829223,Expand Energy
2025-02-01 00:00:00-05:00,98.30621337890625,23.394322822631835,Expand Energy
2025-03-01 00:00:00-05:00,110.67403411865234,26.337542595352172,Expand Energy
2025-04-01 00:00:00-04:00,107.11000061035156,25.489395285247802,Expand Energy
