Date,Stock Price,Market Cap (Billion USD),Company
2024-05-01 00:00:00+05:30,2488.032470703125,2984.4943902901873,Mahindra &amp; Mahindra
2024-06-01 00:00:00+05:30,2845.812744140625,3413.6661280404373,Mahindra &amp; Mahindra
2024-07-01 00:00:00+05:30,2886.663818359375,3462.6686243015624,Mahindra &amp; Mahindra
2024-08-01 00:00:00+05:30,2805.39990234375,3365.189309084625,Mahindra &amp; Mahindra
2024-09-01 00:00:00+05:30,3094.89990234375,3712.456129820625,Mahindra &amp; Mahindra
2024-10-01 00:00:00+05:30,2728.550048828125,3273.0048382576874,Mahindra &amp; Mahindra
2024-11-01 00:00:00+05:30,2966.10009765625,3557.955616227375,Mahindra &amp; Mahindra
2024-12-01 00:00:00+05:30,3007.10009765625,3607.136754915375,Mahindra &amp; Mahindra
2025-01-01 00:00:00+05:30,2989.85009765625,3586.444690467375,Mahindra &amp; Mahindra
2025-02-01 00:00:00+05:30,2585.10009765625,3100.930888419375,Mahindra &amp; Mahindra
2025-03-01 00:00:00+05:30,2665.800048828125,3197.7337052656876,Mahindra &amp; Mahindra
2025-04-01 00:00:00+05:30,2930.60009765625,3515.371947363375,Mahindra &amp; Mahindra
